Symbol,Alias,SrcDbId,SrcName
MAF,MAF bZIP transcription factor,ENSG00000178573,Ensembl
MAF,c-MAF,4094,NCBI Gene
MAF,transcription factor Maf,4094,NCBI Gene
MAF,Avian musculoaponeurotic fibrosarcoma (MAF) protooncogene,4094,NCBI Gene
MAF,T lymphocyte c-maf long form,4094,NCBI Gene
MAF,c-maf proto-oncogene,4094,NCBI Gene
MAF,proto-oncogene c-Maf,4094,NCBI Gene
MAF,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog,4094,NCBI Gene
MAFB,KRML,ENSG00000204103,Ensembl
MAFB,MAF bZIP transcription factor B,ENSG00000204103,Ensembl
MAFB,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B,9935,NCBI Gene
MAFB,MAFB/Kreisler basic region/leucine zipper transcription factor,9935,NCBI Gene
MAFB,Kreisler maf-related leucine zipper homolog,9935,NCBI Gene
MAFB,transcription factor MafB,9935,NCBI Gene
MAFB,MCTO,9935,NCBI Gene
MAFB,KRML,9935,NCBI Gene
MAFB,DURS3,9935,NCBI Gene
MAFB,MAF bZIP transcription factor B,9935,NCBI Gene
MAFB,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B,6408,HGNC
MAFB,Kreisler (mouse) maf-related leucine zipper homolog,6408,HGNC
MAFB,MAF bZIP transcription factor B,6408,HGNC
MAG,myelin associated glycoprotein,6783,HGNC
MAG,SIGLEC4A,6783,HGNC
MAG,SIGLEC-4A,6783,HGNC
MAG,S-MAG,6783,HGNC
MAG,SIGLEC4,6783,HGNC
MAG,sialic acid binding Ig-like lectin 4A,6783,HGNC
MAG,myelin associated glycoprotein,4099,NCBI Gene
MAG,GMA,4099,NCBI Gene
MAG,S-MAG,4099,NCBI Gene
MAG,SIGLEC-4A,4099,NCBI Gene
MAG,SIGLEC4,4099,NCBI Gene
MAG,SIGLEC4A,4099,NCBI Gene
MAG,SPG75,4099,NCBI Gene
MAG,myelin-associated glycoprotein,4099,NCBI Gene
MAG,sialic acid binding Ig-like lectin 4A,4099,NCBI Gene
MAG,sialic acid-binding immunoglobulin-like lectin 4A,4099,NCBI Gene
MAG,myelin associated glycoprotein,ENSG00000105695,Ensembl
MAG,GMA,ENSG00000105695,Ensembl
MAG,S-MAG,ENSG00000105695,Ensembl
MAG,SIGLEC-4A,ENSG00000105695,Ensembl
MAG,SIGLEC4,ENSG00000105695,Ensembl
MAG,SIGLEC4A,ENSG00000105695,Ensembl
MAK,male germ cell associated kinase,6816,HGNC
MAK,dJ417M14.2,6816,HGNC
MAK,RP62,6816,HGNC
MAK,male germ cell-associated kinase,6816,HGNC
MAK,male germ cell associated kinase,4117,NCBI Gene
MAK,RP62,4117,NCBI Gene
MAK,serine/threonine-protein kinase MAK,4117,NCBI Gene
MAK,serine/threonine protein kinase MAK,4117,NCBI Gene
MAK,testicular secretory protein Li 28,4117,NCBI Gene
MAK,male germ cell associated kinase,ENSG00000111837,Ensembl
MAK,dJ417M14.2,ENSG00000111837,Ensembl
MAK,RP62,ENSG00000111837,Ensembl
MALT1,MALT1 paracaspase,6819,HGNC
MALT1,PCASP1,6819,HGNC
MALT1,MALT1 protease,6819,HGNC
MALT1,paracaspase 1,6819,HGNC
MALT1,mucosa associated lymphoid tissue lymphoma translocation gene 1,6819,HGNC
MALT1,MALT1 paracaspase,10892,NCBI Gene
MALT1,IMD12,10892,NCBI Gene
MALT1,MLT,10892,NCBI Gene
MALT1,MLT1,10892,NCBI Gene
MALT1,PCASP1,10892,NCBI Gene
MALT1,mucosa-associated lymphoid tissue lymphoma translocation protein 1,10892,NCBI Gene
MALT1,MALT1 protease,10892,NCBI Gene
MALT1,caspase-like protein,10892,NCBI Gene
MALT1,mucosa associated lymphoid tissue lymphoma translocation gene 1,10892,NCBI Gene
MALT1,paracaspase-1,10892,NCBI Gene
MALT1,MALT1 paracaspase,ENSG00000172175,Ensembl
MALT1,MLT,ENSG00000172175,Ensembl
MALT1,PCASP1,ENSG00000172175,Ensembl
MAN1A2,mannosidase alpha class 1A member 2,6822,HGNC
MAN1A2,MAN1B,6822,HGNC
MAN1A2,"mannosidase, alpha, class 1A, member 2",6822,HGNC
MAN1A2,mannosidase alpha class 1A member 2,10905,NCBI Gene
MAN1A2,MAN1B,10905,NCBI Gene
MAN1A2,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",10905,NCBI Gene
MAN1A2,"alpha-1,2-mannosidase IB",10905,NCBI Gene
MAN1A2,"alpha1,2-mannosidase",10905,NCBI Gene
MAN1A2,"processing alpha-1,2-mannosidase IB",10905,NCBI Gene
MAN1A2,mannosidase alpha class 1A member 2,ENSG00000198162,Ensembl
MAN1A2,MAN1B,ENSG00000198162,Ensembl
MAN1B1,MRT15,ENSG00000177239,Ensembl
MAN1B1,MANA-ER,ENSG00000177239,Ensembl
MAN1B1,ERManI,ENSG00000177239,Ensembl
MAN1B1,ERMan1,ENSG00000177239,Ensembl
MAN1B1,mannosidase alpha class 1B member 1,ENSG00000177239,Ensembl
MAN1B1,"endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 1",11253,NCBI Gene
MAN1B1,endoplasmic Reticulum Class I alpha-mannosidase,11253,NCBI Gene
MAN1B1,Man9GlcNAc2-specific processing alpha-mannosidase,11253,NCBI Gene
MAN1B1,"ER alpha 1,2-mannosidase",11253,NCBI Gene
MAN1B1,"endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",11253,NCBI Gene
MAN1B1,MRT15,11253,NCBI Gene
MAN1B1,MANA-ER,11253,NCBI Gene
MAN1B1,ERManI,11253,NCBI Gene
MAN1B1,ERMan1,11253,NCBI Gene
MAN1B1,mannosidase alpha class 1B member 1,11253,NCBI Gene
MAN1B1,"mannosidase, alpha, class 1B, member 1",6823,HGNC
MAN1B1,endoplasmic Reticulum Class I alpha-mannosidase,6823,HGNC
MAN1B1,Man9GlcNAc2-specific processing alpha-mannosidase,6823,HGNC
MAN1B1,"ER alpha 1,2-mannosidase",6823,HGNC
MAN1B1,"endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 1",6823,HGNC
MAN1B1,"alpha 1,2-mannosidase",6823,HGNC
MAN1B1,endoplasmic reticulum alpha-mannosidase 1,6823,HGNC
MAN1B1,ERMan1,6823,HGNC
MAN1B1,ERManI,6823,HGNC
MAN1B1,MRT15,6823,HGNC
MAN1B1,MANA-ER,6823,HGNC
MAN1B1,mannosidase alpha class 1B member 1,6823,HGNC
MAN2B1,mannosidase alpha class 2B member 1,6826,HGNC
MAN2B1,LAMAN,6826,HGNC
MAN2B1,lysosomal alpha-mannosidase,6826,HGNC
MAN2B1,"mannosidase, alpha, class 2B, member 1",6826,HGNC
MAN2B1,mannosidase alpha class 2B member 1,4125,NCBI Gene
MAN2B1,LAMAN,4125,NCBI Gene
MAN2B1,MANB,4125,NCBI Gene
MAN2B1,lysosomal alpha-mannosidase,4125,NCBI Gene
MAN2B1,lysosomal acid alpha-mannosidase,4125,NCBI Gene
MAN2B1,mannosidase alpha-B,4125,NCBI Gene
MAN2B1,"mannosidase, alpha B, lysosomal",4125,NCBI Gene
MAN2B1,mannosidase alpha class 2B member 1,ENSG00000104774,Ensembl
MAN2B1,LAMAN,ENSG00000104774,Ensembl
MAN2B1,MANB,ENSG00000104774,Ensembl
MANBA,mannosidase beta,ENSG00000109323,Ensembl
MANBA,"mannosidase, beta A, lysosomal",4126,NCBI Gene
MANBA,mannase,4126,NCBI Gene
MANBA,mannanase,4126,NCBI Gene
MANBA,lysosomal beta A mannosidase,4126,NCBI Gene
MANBA,beta-mannosidase A,4126,NCBI Gene
MANBA,beta-mannosidase,4126,NCBI Gene
MANBA,MANB1,4126,NCBI Gene
MANBA,mannosidase beta,4126,NCBI Gene
MANBA,"mannosidase, beta A, lysosomal",6831,HGNC
MANBA,beta-mannosidase A,6831,HGNC
MANBA,mannosidase beta,6831,HGNC
MAOA,monoamine oxidase A,4128,NCBI Gene
MAOA,monoamine oxidase A,6833,HGNC
MAOA,BRNRS,4128,NCBI Gene
MAOA,MAO-A,4128,NCBI Gene
MAOA,amine oxidase [flavin-containing] A,4128,NCBI Gene
MAOA,monoamine oxidase type A,4128,NCBI Gene
MAOA,monoamine oxidase A,ENSG00000189221,Ensembl
MAOB,monoamine oxidase B,6834,HGNC
MAOB,monoamine oxidase B,4129,NCBI Gene
MAOB,amine oxidase [flavin-containing] B,4129,NCBI Gene
MAOB,"MAO, brain",4129,NCBI Gene
MAOB,"MAO, platelet",4129,NCBI Gene
MAOB,MAO-B,4129,NCBI Gene
MAOB,adrenalin oxidase,4129,NCBI Gene
MAOB,monoamine oxidase type B,4129,NCBI Gene
MAOB,tyramine oxidase,4129,NCBI Gene
MAOB,monoamine oxidase B,ENSG00000069535,Ensembl
MAP1B,microtubule associated protein 1B,6836,HGNC
MAP1B,MAP5,6836,HGNC
MAP1B,PPP1R102,6836,HGNC
MAP1B,"protein phosphatase 1, regulatory subunit 102",6836,HGNC
MAP1B,microtubule associated protein 1B,4131,NCBI Gene
MAP1B,DFNA83,4131,NCBI Gene
MAP1B,FUTSCH,4131,NCBI Gene
MAP1B,MAP5,4131,NCBI Gene
MAP1B,PPP1R102,4131,NCBI Gene
MAP1B,PVNH9,4131,NCBI Gene
MAP1B,microtubule-associated protein 1B,4131,NCBI Gene
MAP1B,"protein phosphatase 1, regulatory subunit 102",4131,NCBI Gene
MAP1B,microtubule associated protein 1B,ENSG00000131711,Ensembl
MAP1B,MAP5,ENSG00000131711,Ensembl
MAP1B,PPP1R102,ENSG00000131711,Ensembl
MAP2,microtubule associated protein 2,6839,HGNC
MAP2,MAP2A,6839,HGNC
MAP2,MAP2B,6839,HGNC
MAP2,MAP2C,6839,HGNC
MAP2,microtubule associated protein 2,4133,NCBI Gene
MAP2,MAP-2,4133,NCBI Gene
MAP2,MAP2A,4133,NCBI Gene
MAP2,MAP2B,4133,NCBI Gene
MAP2,MAP2C,4133,NCBI Gene
MAP2,microtubule-associated protein 2,4133,NCBI Gene
MAP2,microtubule associated protein 2,ENSG00000078018,Ensembl
MAP2,MAP2A,ENSG00000078018,Ensembl
MAP2,MAP2B,ENSG00000078018,Ensembl
MAP2,MAP2C,ENSG00000078018,Ensembl
MAP2K1,PRKMK1,ENSG00000169032,Ensembl
MAP2K1,MKK1,ENSG00000169032,Ensembl
MAP2K1,MEK1,ENSG00000169032,Ensembl
MAP2K1,MAPKK1,ENSG00000169032,Ensembl
MAP2K1,mitogen-activated protein kinase kinase 1,ENSG00000169032,Ensembl
MAP2K1,"protein kinase, mitogen-activated, kinase 1 (MAP kinase kinase 1)",5604,NCBI Gene
MAP2K1,MEK 1,5604,NCBI Gene
MAP2K1,MAPKK 1,5604,NCBI Gene
MAP2K1,MAPK/ERK kinase 1,5604,NCBI Gene
MAP2K1,ERK activator kinase 1,5604,NCBI Gene
MAP2K1,dual specificity mitogen-activated protein kinase kinase 1,5604,NCBI Gene
MAP2K1,PRKMK1,5604,NCBI Gene
MAP2K1,MKK1,5604,NCBI Gene
MAP2K1,MEL,5604,NCBI Gene
MAP2K1,MEK1,5604,NCBI Gene
MAP2K1,MAPKK1,5604,NCBI Gene
MAP2K1,CFC3,5604,NCBI Gene
MAP2K1,mitogen-activated protein kinase kinase 1,5604,NCBI Gene
MAP2K1,dual specificity mitogen-activated protein kinase kinase 1,6840,HGNC
MAP2K1,MAP kinase kinase 1,6840,HGNC
MAP2K1,MAPK/ERK kinase 1,6840,HGNC
MAP2K1,MKK1,6840,HGNC
MAP2K1,MAPKK1,6840,HGNC
MAP2K1,MEK1,6840,HGNC
MAP2K1,mitogen-activated protein kinase kinase 1,6840,HGNC
MAP2K2,mitogen-activated protein kinase kinase 2,6842,HGNC
MAP2K2,MEK2,6842,HGNC
MAP2K2,MKK2,6842,HGNC
MAP2K2,MAP kinase kinase 2,6842,HGNC
MAP2K2,mitogen-activated protein kinase kinase 2,5605,NCBI Gene
MAP2K2,CFC4,5605,NCBI Gene
MAP2K2,MAPKK2,5605,NCBI Gene
MAP2K2,MEK2,5605,NCBI Gene
MAP2K2,MKK2,5605,NCBI Gene
MAP2K2,PRKMK2,5605,NCBI Gene
MAP2K2,dual specificity mitogen-activated protein kinase kinase 2,5605,NCBI Gene
MAP2K2,ERK activator kinase 2,5605,NCBI Gene
MAP2K2,MAP kinase kinase 2,5605,NCBI Gene
MAP2K2,MAPK/ERK kinase 2,5605,NCBI Gene
MAP2K2,"mitogen-activated protein kinase kinase 2, p45",5605,NCBI Gene
MAP2K2,mitogen-activated protein kinase kinase 2,ENSG00000126934,Ensembl
MAP2K2,MEK2,ENSG00000126934,Ensembl
MAP2K2,MKK2,ENSG00000126934,Ensembl
MAP2K2,PRKMK2,ENSG00000126934,Ensembl
MAP2K3,MAPKK3,5606,NCBI Gene
MAP2K3,mitogen-activated protein kinase kinase 3,5606,NCBI Gene
MAP2K3,stress-activated protein kinase kinase 2,6843,HGNC
MAP2K3,dual specificity mitogen activated protein kinase kinase 3,6843,HGNC
MAP2K3,MAP kinase kinase 3,6843,HGNC
MAP2K3,MAPK/ERK kinase 3,6843,HGNC
MAP2K3,SAPKK2,6843,HGNC
MAP2K3,MAPKK3,6843,HGNC
MAP2K3,MKK3,6843,HGNC
MAP2K3,MEK3,6843,HGNC
MAP2K3,mitogen-activated protein kinase kinase 3,6843,HGNC
MAP2K3,SAPKK2,ENSG00000034152,Ensembl
MAP2K3,PRKMK3,ENSG00000034152,Ensembl
MAP2K3,MKK3,ENSG00000034152,Ensembl
MAP2K3,MEK3,ENSG00000034152,Ensembl
MAP2K3,MAPKK3,ENSG00000034152,Ensembl
MAP2K3,mitogen-activated protein kinase kinase 3,ENSG00000034152,Ensembl
MAP2K3,stress-activated protein kinase kinase 2,5606,NCBI Gene
MAP2K3,MEK3,5606,NCBI Gene
MAP2K3,MKK3,5606,NCBI Gene
MAP2K3,PRKMK3,5606,NCBI Gene
MAP2K3,SAPKK-2,5606,NCBI Gene
MAP2K3,SAPKK2,5606,NCBI Gene
MAP2K3,dual specificity mitogen-activated protein kinase kinase 3,5606,NCBI Gene
MAP2K3,MAP kinase kinase 3,5606,NCBI Gene
MAP2K3,MAPK/ERK kinase 3,5606,NCBI Gene
MAP2K3,MAPKK 3,5606,NCBI Gene
MAP2K3,MEK 3,5606,NCBI Gene
MAP2K3,SAPK kinase 2,5606,NCBI Gene
MAP2K4,dual specificity mitogen-activated protein kinase kinase 4,6416,NCBI Gene
MAP2K4,SKK1,6416,NCBI Gene
MAP2K4,SERK1,6416,NCBI Gene
MAP2K4,SEK1,6416,NCBI Gene
MAP2K4,SAPKK1,6416,NCBI Gene
MAP2K4,SAPKK-1,6416,NCBI Gene
MAP2K4,PRKMK4,6416,NCBI Gene
MAP2K4,MKK4,6416,NCBI Gene
MAP2K4,MEK4,6416,NCBI Gene
MAP2K4,MAPKK4,6416,NCBI Gene
MAP2K4,JNKK1,6416,NCBI Gene
MAP2K4,JNKK,6416,NCBI Gene
MAP2K4,mitogen-activated protein kinase kinase 4,6416,NCBI Gene
MAP2K4,SAPK/ERK kinase 1,6844,HGNC
MAP2K4,c-Jun NH2-terminal kinase kinase 1,6844,HGNC
MAP2K4,stress-activated protein kinase kinase 1,6844,HGNC
MAP2K4,SEK1,6844,HGNC
MAP2K4,JNKK,6844,HGNC
MAP2K4,SKK1,6844,HGNC
MAP2K4,SAPKK1,6844,HGNC
MAP2K4,MAPKK4,6844,HGNC
MAP2K4,MKK4,6844,HGNC
MAP2K4,PRKMK4,6844,HGNC
MAP2K4,JNKK1,6844,HGNC
MAP2K4,MEK4,6844,HGNC
MAP2K4,mitogen-activated protein kinase kinase 4,6844,HGNC
MAP2K4,JNK-activated kinase 1,6416,NCBI Gene
MAP2K4,JNK-activating kinase 1,6416,NCBI Gene
MAP2K4,MAP kinase kinase 4,6416,NCBI Gene
MAP2K4,MAPK/ERK kinase 4,6416,NCBI Gene
MAP2K4,MAPKK 4,6416,NCBI Gene
MAP2K4,MEK 4,6416,NCBI Gene
MAP2K4,SAPK/ERK kinase 1,6416,NCBI Gene
MAP2K4,c-Jun N-terminal kinase kinase 1,6416,NCBI Gene
MAP2K4,c-Jun NH2-terminal kinase kinase 1,6416,NCBI Gene
MAP2K4,stress-activated protein kinase kinase 1,6416,NCBI Gene
MAP2K4,mitogen-activated protein kinase kinase 4,ENSG00000065559,Ensembl
MAP2K4,JNKK,ENSG00000065559,Ensembl
MAP2K4,JNKK1,ENSG00000065559,Ensembl
MAP2K4,MAPKK4,ENSG00000065559,Ensembl
MAP2K4,MEK4,ENSG00000065559,Ensembl
MAP2K4,MKK4,ENSG00000065559,Ensembl
MAP2K4,PRKMK4,ENSG00000065559,Ensembl
MAP2K4,SAPKK1,ENSG00000065559,Ensembl
MAP2K4,SEK1,ENSG00000065559,Ensembl
MAP2K4,SERK1,ENSG00000065559,Ensembl
MAP2K4,SKK1,ENSG00000065559,Ensembl
MAP2K5,PRKMK5,ENSG00000137764,Ensembl
MAP2K5,MEK5,ENSG00000137764,Ensembl
MAP2K5,MAPKK5,ENSG00000137764,Ensembl
MAP2K5,HsT17454,ENSG00000137764,Ensembl
MAP2K5,mitogen-activated protein kinase kinase 5,ENSG00000137764,Ensembl
MAP2K5,MEK 5,5607,NCBI Gene
MAP2K5,MAPKK 5,5607,NCBI Gene
MAP2K5,MAPK/ERK kinase 5,5607,NCBI Gene
MAP2K5,MAP kinase kinase MEK5b,5607,NCBI Gene
MAP2K5,MAP kinase kinase 5,5607,NCBI Gene
MAP2K5,dual specificity mitogen-activated protein kinase kinase 5,5607,NCBI Gene
MAP2K5,PRKMK5,5607,NCBI Gene
MAP2K5,MEK5,5607,NCBI Gene
MAP2K5,MAPKK5,5607,NCBI Gene
MAP2K5,HsT17454,5607,NCBI Gene
MAP2K5,mitogen-activated protein kinase kinase 5,5607,NCBI Gene
MAP2K5,MAP kinase kinase 5,6845,HGNC
MAP2K5,MAPK/ERK kinase 5,6845,HGNC
MAP2K5,dual specificity mitogen-activated protein kinase kinase 5,6845,HGNC
MAP2K5,HsT17454,6845,HGNC
MAP2K5,MAPKK5,6845,HGNC
MAP2K5,MEK5,6845,HGNC
MAP2K5,mitogen-activated protein kinase kinase 5,6845,HGNC
MAP2K6,MEK6,5608,NCBI Gene
MAP2K6,MAPKK6,5608,NCBI Gene
MAP2K6,mitogen-activated protein kinase kinase 6,5608,NCBI Gene
MAP2K6,"protein kinase, mitogen-activated, kinase 6 (MAP kinase kinase 6)",6846,HGNC
MAP2K6,MAPKK6,6846,HGNC
MAP2K6,SAPKK3,6846,HGNC
MAP2K6,MKK6,6846,HGNC
MAP2K6,MEK6,6846,HGNC
MAP2K6,mitogen-activated protein kinase kinase 6,6846,HGNC
MAP2K6,SAPKK3,ENSG00000108984,Ensembl
MAP2K6,PRKMK6,ENSG00000108984,Ensembl
MAP2K6,MKK6,ENSG00000108984,Ensembl
MAP2K6,MEK6,ENSG00000108984,Ensembl
MAP2K6,MAPKK6,ENSG00000108984,Ensembl
MAP2K6,mitogen-activated protein kinase kinase 6,ENSG00000108984,Ensembl
MAP2K6,stress-activated protein kinase kinase 3,5608,NCBI Gene
MAP2K6,"protein kinase, mitogen-activated, kinase 6 (MAP kinase kinase 6)",5608,NCBI Gene
MAP2K6,SAPK kinase 3,5608,NCBI Gene
MAP2K6,MEK 6,5608,NCBI Gene
MAP2K6,MAPKK 6,5608,NCBI Gene
MAP2K6,MAPK/ERK kinase 6,5608,NCBI Gene
MAP2K6,dual specificity mitogen-activated protein kinase kinase 6,5608,NCBI Gene
MAP2K6,SAPKK3,5608,NCBI Gene
MAP2K6,SAPKK-3,5608,NCBI Gene
MAP2K6,PRKMK6,5608,NCBI Gene
MAP2K6,MKK6,5608,NCBI Gene
MAP2K7,mitogen-activated protein kinase kinase 7,6847,HGNC
MAP2K7,MKK7,6847,HGNC
MAP2K7,Jnkk2,6847,HGNC
MAP2K7,SAPKK4,6847,HGNC
MAP2K7,Dual specificity mitogen-activated protein kinase kinase 7,6847,HGNC
MAP2K7,stress-activated protein kinase kinase 4,6847,HGNC
MAP2K7,mitogen-activated protein kinase kinase 7,5609,NCBI Gene
MAP2K7,Jnkk2,5609,NCBI Gene
MAP2K7,MAPKK7,5609,NCBI Gene
MAP2K7,MEK,5609,NCBI Gene
MAP2K7,MEK 7,5609,NCBI Gene
MAP2K7,MKK7,5609,NCBI Gene
MAP2K7,PRKMK7,5609,NCBI Gene
MAP2K7,SAPKK-4,5609,NCBI Gene
MAP2K7,SAPKK4,5609,NCBI Gene
MAP2K7,Dual specificity mitogen-activated protein kinase kinase 7,5609,NCBI Gene
MAP2K7,JNK-activating kinase 2,5609,NCBI Gene
MAP2K7,MAP kinase kinase 7,5609,NCBI Gene
MAP2K7,MAPK/ERK kinase 7,5609,NCBI Gene
MAP2K7,SAPK kinase 4,5609,NCBI Gene
MAP2K7,c-Jun N-terminal kinase kinase 2,5609,NCBI Gene
MAP2K7,stress-activated protein kinase kinase 4,5609,NCBI Gene
MAP2K7,mitogen-activated protein kinase kinase 7,ENSG00000076984,Ensembl
MAP2K7,Jnkk2,ENSG00000076984,Ensembl
MAP2K7,MKK7,ENSG00000076984,Ensembl
MAP2K7,PRKMK7,ENSG00000076984,Ensembl
MAP2K7,SAPKK4,ENSG00000076984,Ensembl
MAP3K1,MEKK1,ENSG00000095015,Ensembl
MAP3K1,MEKK,ENSG00000095015,Ensembl
MAP3K1,MAPKKK1,ENSG00000095015,Ensembl
MAP3K1,mitogen-activated protein kinase kinase kinase 1,ENSG00000095015,Ensembl
MAP3K1,"mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase",4214,NCBI Gene
MAP3K1,MEK kinase 1,4214,NCBI Gene
MAP3K1,MAPK/ERK kinase kinase 1,4214,NCBI Gene
MAP3K1,MAP/ERK kinase kinase 1,4214,NCBI Gene
MAP3K1,SRXY6,4214,NCBI Gene
MAP3K1,MEKK1,4214,NCBI Gene
MAP3K1,MEKK 1,4214,NCBI Gene
MAP3K1,MEKK,4214,NCBI Gene
MAP3K1,MAPKKK1,4214,NCBI Gene
MAP3K1,mitogen-activated protein kinase kinase kinase 1,4214,NCBI Gene
MAP3K1,MEKK1,6848,HGNC
MAP3K1,MAPKKK1,6848,HGNC
MAP3K1,MEKK,6848,HGNC
MAP3K1,mitogen-activated protein kinase kinase kinase 1,6848,HGNC
MAP3K11,SPRK,ENSG00000173327,Ensembl
MAP3K11,mitogen-activated protein kinase kinase kinase 11,6850,HGNC
MAP3K11,SPRK,6850,HGNC
MAP3K11,MEKK11,6850,HGNC
MAP3K11,mitogen-activated protein kinase kinase kinase 11,4296,NCBI Gene
MAP3K11,MEKK11,4296,NCBI Gene
MAP3K11,MLK-3,4296,NCBI Gene
MAP3K11,MLK3,4296,NCBI Gene
MAP3K11,PTK1,4296,NCBI Gene
MAP3K11,SPRK,4296,NCBI Gene
MAP3K11,SH3 domain-containing proline-rich kinase,4296,NCBI Gene
MAP3K11,mixed lineage kinase 3,4296,NCBI Gene
MAP3K11,protein-tyrosine kinase PTK1,4296,NCBI Gene
MAP3K11,src-homology 3 domain-containing proline-rich kinase,4296,NCBI Gene
MAP3K11,mitogen-activated protein kinase kinase kinase 11,ENSG00000173327,Ensembl
MAP3K11,MEKK11,ENSG00000173327,Ensembl
MAP3K11,MLK3,ENSG00000173327,Ensembl
MAP3K11,PTK1,ENSG00000173327,Ensembl
MAP3K12,ZPKP1,ENSG00000139625,Ensembl
MAP3K12,ZPK,ENSG00000139625,Ensembl
MAP3K12,MUK,ENSG00000139625,Ensembl
MAP3K12,MEKK12,ENSG00000139625,Ensembl
MAP3K12,DLK,ENSG00000139625,Ensembl
MAP3K12,mitogen-activated protein kinase kinase kinase 12,ENSG00000139625,Ensembl
MAP3K12,protein kinase MUK,7786,NCBI Gene
MAP3K12,mixed lineage kinase,7786,NCBI Gene
MAP3K12,leucine zipper protein kinase,7786,NCBI Gene
MAP3K12,dual leucine zipper kinase DLK,7786,NCBI Gene
MAP3K12,dual leucine zipper bearing kinase,7786,NCBI Gene
MAP3K12,MAPK-upstream kinase,7786,NCBI Gene
MAP3K12,ZPKP1,7786,NCBI Gene
MAP3K12,ZPK,7786,NCBI Gene
MAP3K12,MUK,7786,NCBI Gene
MAP3K12,MEKK12,7786,NCBI Gene
MAP3K12,HP09298,7786,NCBI Gene
MAP3K12,DLK,7786,NCBI Gene
MAP3K12,mitogen-activated protein kinase kinase kinase 12,7786,NCBI Gene
MAP3K12,dual leucine zipper kinase DLK,6851,HGNC
MAP3K12,MEKK12,6851,HGNC
MAP3K12,ZPKP1,6851,HGNC
MAP3K12,DLK,6851,HGNC
MAP3K12,MUK,6851,HGNC
MAP3K12,mitogen-activated protein kinase kinase kinase 12,6851,HGNC
MAP3K14,mitogen-activated protein kinase kinase kinase 14,6853,HGNC
MAP3K14,NIK,6853,HGNC
MAP3K14,HSNIK,6853,HGNC
MAP3K14,FTDCR1B,6853,HGNC
MAP3K14,HS,6853,HGNC
MAP3K14,serine/threonine protein-kinase,6853,HGNC
MAP3K14,mitogen-activated protein kinase kinase kinase 14,9020,NCBI Gene
MAP3K14,FTDCR1B,9020,NCBI Gene
MAP3K14,HS,9020,NCBI Gene
MAP3K14,HSNIK,9020,NCBI Gene
MAP3K14,IMD112,9020,NCBI Gene
MAP3K14,NIK,9020,NCBI Gene
MAP3K14,NF-kappa-beta-inducing kinase,9020,NCBI Gene
MAP3K14,serine/threonine-protein kinase NIK,9020,NCBI Gene
MAP3K14,mitogen-activated protein kinase kinase kinase 14,ENSG00000006062,Ensembl
MAP3K14,FTDCR1B,ENSG00000006062,Ensembl
MAP3K14,HS,ENSG00000006062,Ensembl
MAP3K14,HSNIK,ENSG00000006062,Ensembl
MAP3K14,NIK,ENSG00000006062,Ensembl
MAP3K2,mitogen-activated protein kinase kinase kinase 2,6854,HGNC
MAP3K2,MEKK2B,6854,HGNC
MAP3K2,MAP/ERK kinase kinase 2,6854,HGNC
MAP3K2,mitogen-activated protein kinase kinase kinase 2,10746,NCBI Gene
MAP3K2,MEKK2,10746,NCBI Gene
MAP3K2,MEKK2B,10746,NCBI Gene
MAP3K2,MAP/ERK kinase kinase 2,10746,NCBI Gene
MAP3K2,MAPK/ERK kinase kinase 2,10746,NCBI Gene
MAP3K2,MEK kinase 2,10746,NCBI Gene
MAP3K2,MEKK 2,10746,NCBI Gene
MAP3K2,mitogen-activated protein kinase kinase kinase 2,ENSG00000169967,Ensembl
MAP3K2,MEKK2,ENSG00000169967,Ensembl
MAP3K2,MEKK2B,ENSG00000169967,Ensembl
MAP3K20,mitogen-activated protein kinase kinase kinase 20,17797,HGNC
MAP3K20,MLTKalpha,17797,HGNC
MAP3K20,MLTKbeta,17797,HGNC
MAP3K20,ZAK,17797,HGNC
MAP3K20,MLTK,17797,HGNC
MAP3K20,MLK7,17797,HGNC
MAP3K20,MRK,17797,HGNC
MAP3K20,"ZAK1 homolog, leucine zipper and sterile-alpha motif kinase (Dictyostelium)",17797,HGNC
MAP3K20,mixed lineage kinase 7,17797,HGNC
MAP3K20,ZAK,ENSG00000091436,Ensembl
MAP3K20,MRK,ENSG00000091436,Ensembl
MAP3K20,MLTKbeta,ENSG00000091436,Ensembl
MAP3K20,MLTKalpha,ENSG00000091436,Ensembl
MAP3K20,MLTK,ENSG00000091436,Ensembl
MAP3K20,MLK7,ENSG00000091436,Ensembl
MAP3K20,mitogen-activated protein kinase kinase kinase 20,ENSG00000091436,Ensembl
MAP3K20,sterile alpha motif and leucine zipper containing kinase AZK,51776,NCBI Gene
MAP3K20,mixed lineage kinase-related kinase MRK-beta,51776,NCBI Gene
